concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
21602339,pimecrolimus; topical,Drug,ATC,ATC 5th,C,D11AH02,1970-01-01,2099-12-31,
21602340,cromoglicic acid; topical,Drug,ATC,ATC 5th,C,D11AH03,1970-01-01,2099-12-31,
21602341,Other dermatologicals,Drug,ATC,ATC 4th,C,D11AX,1970-01-01,2099-12-31,
21602342,minoxidil; topical,Drug,ATC,ATC 5th,C,D11AX01,1970-01-01,2099-12-31,
21602343,gamolenic acid; oral,Drug,ATC,ATC 5th,C,D11AX02,1970-01-01,2099-12-31,
21602344,calcium gluconate; topical,Drug,ATC,ATC 5th,C,D11AX03,1970-01-01,2099-12-31,
21602345,lithium succinate; topical,Drug,ATC,ATC 5th,C,D11AX04,1970-01-01,2099-12-31,
21602346,magnesium sulfate; topical,Drug,ATC,ATC 5th,C,D11AX05,1970-01-01,2099-12-31,
21602347,mequinol; topical,Drug,ATC,ATC 5th,C,D11AX06,1970-01-01,2099-12-31,
21602348,tiratricol; topical,Drug,ATC,ATC 5th,C,D11AX08,1970-01-01,2099-12-31,
21602349,oxaceprol; topical,Drug,ATC,ATC 5th,C,D11AX09,1970-01-01,2099-12-31,
21602350,"finasteride; oral, topical (dermatologicals)",Drug,ATC,ATC 5th,C,D11AX10,1970-01-01,2099-12-31,
21602351,hydroquinone; topical,Drug,ATC,ATC 5th,C,D11AX11,1970-01-01,2099-12-31,
21602352,pyrithione zinc; topical,Drug,ATC,ATC 5th,C,D11AX12,1970-01-01,2099-12-31,
21602353,monobenzone; topical,Drug,ATC,ATC 5th,C,D11AX13,1970-01-01,2099-12-31,
21602354,eflornithine; topical,Drug,ATC,ATC 5th,C,D11AX16,1970-01-01,2099-12-31,
21602355,diclofenac; topical (dermatologicals),Drug,ATC,ATC 5th,C,D11AX18,1970-01-01,2099-12-31,
21602357,"gamolenic acid, combinations; topical",Drug,ATC,ATC 5th,C,D11AX52,1970-01-01,2099-12-31,
21602358,"collagen, combinations; topical",Drug,ATC,ATC 5th,C,D11AX57,1970-01-01,2099-12-31,
21602359,GENITO URINARY SYSTEM AND SEX HORMONES,Drug,ATC,ATC 1st,C,G,1970-01-01,2099-12-31,
21602360,GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,Drug,ATC,ATC 2nd,C,G01,1970-01-01,2099-12-31,
21602361,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",Drug,ATC,ATC 3rd,C,G01A,1970-01-01,2099-12-31,
21602362,Antibiotics,Drug,ATC,ATC 4th,C,G01AA,1970-01-01,2099-12-31,
21602363,nystatin; vaginal,Drug,ATC,ATC 5th,C,G01AA01,1970-01-01,2099-12-31,
21602364,natamycin; vaginal,Drug,ATC,ATC 5th,C,G01AA02,1970-01-01,2099-12-31,
21602365,amphotericin B; vaginal,Drug,ATC,ATC 5th,C,G01AA03,1970-01-01,2099-12-31,
21602366,candicidin; vaginal,Drug,ATC,ATC 5th,C,G01AA04,1970-01-01,2099-12-31,
21602367,chloramphenicol; vaginal,Drug,ATC,ATC 5th,C,G01AA05,1970-01-01,2099-12-31,
21602368,hachimycin; vaginal,Drug,ATC,ATC 5th,C,G01AA06,1970-01-01,2099-12-31,
21602369,"oxytetracycline; topical, vaginal",Drug,ATC,ATC 5th,C,G01AA07,1970-01-01,2099-12-31,
21602370,carfecillin; vaginal,Drug,ATC,ATC 5th,C,G01AA08,1970-01-01,2099-12-31,
21602371,mepartricin; vaginal,Drug,ATC,ATC 5th,C,G01AA09,1970-01-01,2099-12-31,
21602372,clindamycin; vaginal,Drug,ATC,ATC 5th,C,G01AA10,1970-01-01,2099-12-31,
21602373,pentamycin; vaginal,Drug,ATC,ATC 5th,C,G01AA11,1970-01-01,2099-12-31,
21602374,"nystatin, combinations; vaginal",Drug,ATC,ATC 5th,C,G01AA51,1970-01-01,2099-12-31,
21602375,Arsenic compounds,Drug,ATC,ATC 4th,C,G01AB,1970-01-01,2099-12-31,
21602376,acetarsol; vaginal,Drug,ATC,ATC 5th,C,G01AB01,1970-01-01,2099-12-31,
21602377,Quinoline derivatives,Drug,ATC,ATC 4th,C,G01AC,1970-01-01,2099-12-31,
21602378,diiodohydroxyquinoline; vaginal,Drug,ATC,ATC 5th,C,G01AC01,1970-01-01,2099-12-31,
21602379,clioquinol; vaginal,Drug,ATC,ATC 5th,C,G01AC02,1970-01-01,2099-12-31,
21602380,chlorquinaldol; vaginal,Drug,ATC,ATC 5th,C,G01AC03,1970-01-01,2099-12-31,
21602381,dequalinium; vaginal,Drug,ATC,ATC 5th,C,G01AC05,1970-01-01,2099-12-31,
21602382,broxyquinoline; vaginal,Drug,ATC,ATC 5th,C,G01AC06,1970-01-01,2099-12-31,
21602383,oxyquinoline; vaginal,Drug,ATC,ATC 5th,C,G01AC30,1970-01-01,2099-12-31,
21602384,Organic acids,Drug,ATC,ATC 4th,C,G01AD,1970-01-01,2099-12-31,
21602385,lactic acid; vaginal,Drug,ATC,ATC 5th,C,G01AD01,1970-01-01,2099-12-31,
21602386,acetic acid; vaginal,Drug,ATC,ATC 5th,C,G01AD02,1970-01-01,2099-12-31,
21602387,ascorbic acid; vaginal,Drug,ATC,ATC 5th,C,G01AD03,1970-01-01,2099-12-31,
21602388,Sulfonamides,Drug,ATC,ATC 4th,C,G01AE,1970-01-01,2099-12-31,
21602389,"sulfatolamide; oral, topical",Drug,ATC,ATC 5th,C,G01AE01,1970-01-01,2099-12-31,
21602390,"combinations of sulfonamides; oral, topical",Drug,ATC,ATC 5th,C,G01AE10,1970-01-01,2099-12-31,
21602391,Imidazole derivatives,Drug,ATC,ATC 4th,C,G01AF,1970-01-01,2099-12-31,
21602392,metronidazole; vaginal,Drug,ATC,ATC 5th,C,G01AF01,1970-01-01,2099-12-31,
21602393,clotrimazole; vaginal,Drug,ATC,ATC 5th,C,G01AF02,1970-01-01,2099-12-31,
21602394,miconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF04,1970-01-01,2099-12-31,
21602395,econazole; vaginal,Drug,ATC,ATC 5th,C,G01AF05,1970-01-01,2099-12-31,
21602396,ornidazole; vaginal,Drug,ATC,ATC 5th,C,G01AF06,1970-01-01,2099-12-31,
21602397,isoconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF07,1970-01-01,2099-12-31,
21602398,tioconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF08,1970-01-01,2099-12-31,
21602399,ketoconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF11,1970-01-01,2099-12-31,
21602400,fenticonazole; vaginal,Drug,ATC,ATC 5th,C,G01AF12,1970-01-01,2099-12-31,
21602401,azanidazole; vaginal,Drug,ATC,ATC 5th,C,G01AF13,1970-01-01,2099-12-31,
21602402,propenidazole; vaginal,Drug,ATC,ATC 5th,C,G01AF14,1970-01-01,2099-12-31,
21602403,butoconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF15,1970-01-01,2099-12-31,
21602404,omoconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF16,1970-01-01,2099-12-31,
21602405,oxiconazole; vaginal,Drug,ATC,ATC 5th,C,G01AF17,1970-01-01,2099-12-31,
21602406,flutrimazole; vaginal,Drug,ATC,ATC 5th,C,G01AF18,1970-01-01,2099-12-31,
21602407,"combinations of imidazole derivatives; systemic, vaginal",Drug,ATC,ATC 5th,C,G01AF20,1970-01-01,2099-12-31,
21602408,Triazole derivatives,Drug,ATC,ATC 4th,C,G01AG,1970-01-01,2099-12-31,
21602409,terconazole; vaginal,Drug,ATC,ATC 5th,C,G01AG02,1970-01-01,2099-12-31,
21602410,Other antiinfectives and antiseptics,Drug,ATC,ATC 4th,C,G01AX,1970-01-01,2099-12-31,
21602411,clodantoin; vaginal,Drug,ATC,ATC 5th,C,G01AX01,1970-01-01,2099-12-31,
21602412,inosine; vaginal,Drug,ATC,ATC 5th,C,G01AX02,1970-01-01,2099-12-31,
21602413,policresulen; vaginal,Drug,ATC,ATC 5th,C,G01AX03,1970-01-01,2099-12-31,
21602414,"nifuratel; oral, vaginal",Drug,ATC,ATC 5th,C,G01AX05,1970-01-01,2099-12-31,
21602415,furazolidone; vaginal,Drug,ATC,ATC 5th,C,G01AX06,1970-01-01,2099-12-31,
21602416,methylrosaniline; vaginal,Drug,ATC,ATC 5th,C,G01AX09,1970-01-01,2099-12-31,
21602417,povidone-iodine; vaginal,Drug,ATC,ATC 5th,C,G01AX11,1970-01-01,2099-12-31,
21602418,ciclopirox; vaginal,Drug,ATC,ATC 5th,C,G01AX12,1970-01-01,2099-12-31,
21602419,protiofate; vaginal,Drug,ATC,ATC 5th,C,G01AX13,1970-01-01,2099-12-31,
21602420,lactobacillus; vaginal,Drug,ATC,ATC 5th,C,G01AX14,1970-01-01,2099-12-31,
21602421,copper usnate; vaginal,Drug,ATC,ATC 5th,C,G01AX15,1970-01-01,2099-12-31,
21602422,"octenidine, combinations; vaginal",Drug,ATC,ATC 5th,C,G01AX66,1970-01-01,2099-12-31,
21602423,ANTIINFECTIVES/ANTISEPTICS IN COMBINATION WITH CORTICOSTEROIDS,Drug,ATC,ATC 3rd,C,G01B,1970-01-01,2099-12-31,
21602424,Antibiotics and corticosteroids,Drug,ATC,ATC 4th,C,G01BA,1970-01-01,2099-12-31,
21602425,Quinoline derivatives and corticosteroids,Drug,ATC,ATC 4th,C,G01BC,1970-01-01,2099-12-31,
21602426,Antiseptics and corticosteroids,Drug,ATC,ATC 4th,C,G01BD,1970-01-01,2099-12-31,
21602427,Sulfonamides and corticosteroids,Drug,ATC,ATC 4th,C,G01BE,1970-01-01,2099-12-31,
21602428,Imidazole derivatives and corticosteroids,Drug,ATC,ATC 4th,C,G01BF,1970-01-01,2099-12-31,
21602429,OTHER GYNECOLOGICALS,Drug,ATC,ATC 2nd,C,G02,1970-01-01,2099-12-31,
21602430,UTEROTONICS,Drug,ATC,ATC 3rd,C,G02A,1970-01-01,2099-12-31,
21602431,Ergot alkaloids,Drug,ATC,ATC 4th,C,G02AB,1970-01-01,2099-12-31,
21602432,methylergometrine; systemic,Drug,ATC,ATC 5th,C,G02AB01,1970-01-01,2099-12-31,
21602433,ergot alkaloids; systemic,Drug,ATC,ATC 5th,C,G02AB02,1970-01-01,2099-12-31,
21602434,ergometrine; systemic,Drug,ATC,ATC 5th,C,G02AB03,1970-01-01,2099-12-31,
21602435,"Ergot alkaloids and oxytocin incl. analogues, in combination",Drug,ATC,ATC 4th,C,G02AC,1970-01-01,2099-12-31,
21602436,methylergometrine and oxytocin; systemic,Drug,ATC,ATC 5th,C,G02AC01,1970-01-01,2099-12-31,
21602437,Prostaglandins,Drug,ATC,ATC 4th,C,G02AD,1970-01-01,2099-12-31,
21602438,dinoprost; parenteral,Drug,ATC,ATC 5th,C,G02AD01,1970-01-01,2099-12-31,
21602439,"dinoprostone; oral, vaginal",Drug,ATC,ATC 5th,C,G02AD02,1970-01-01,2099-12-31,
21602440,gemeprost; vaginal,Drug,ATC,ATC 5th,C,G02AD03,1970-01-01,2099-12-31,
21602441,carboprost; parenteral,Drug,ATC,ATC 5th,C,G02AD04,1970-01-01,2099-12-31,
21602442,sulprostone; parenteral,Drug,ATC,ATC 5th,C,G02AD05,1970-01-01,2099-12-31,
21602443,misoprostol; vaginal,Drug,ATC,ATC 5th,C,G02AD06,1970-01-01,2099-12-31,
21602444,Other uterotonics,Drug,ATC,ATC 4th,C,G02AX,1970-01-01,2099-12-31,
21602445,CONTRACEPTIVES FOR TOPICAL USE,Drug,ATC,ATC 3rd,C,G02B,1970-01-01,2099-12-31,
21602446,Intrauterine contraceptives,Drug,ATC,ATC 4th,C,G02BA,1970-01-01,2099-12-31,
21602447,plastic IUD,Drug,ATC,ATC 5th,C,G02BA01,1970-01-01,2099-12-31,
21602448,plastic IUD with copper,Drug,ATC,ATC 5th,C,G02BA02,1970-01-01,2099-12-31,
21602449,plastic IUD with progestogen,Drug,ATC,ATC 5th,C,G02BA03,1970-01-01,2099-12-31,
21602450,Intravaginal contraceptives,Drug,ATC,ATC 4th,C,G02BB,1970-01-01,2099-12-31,
21602451,vaginal ring with progestogen and estrogen; vaginal,Drug,ATC,ATC 5th,C,G02BB01,1970-01-01,2099-12-31,
21602452,OTHER GYNECOLOGICALS,Drug,ATC,ATC 3rd,C,G02C,1970-01-01,2099-12-31,
21602453,"Sympathomimetics, labour repressants",Drug,ATC,ATC 4th,C,G02CA,1970-01-01,2099-12-31,
21602454,ritodrine; systemic,Drug,ATC,ATC 5th,C,G02CA01,1970-01-01,2099-12-31,
21602455,buphenine; parenteral,Drug,ATC,ATC 5th,C,G02CA02,1970-01-01,2099-12-31,
21602456,fenoterol; systemic,Drug,ATC,ATC 5th,C,G02CA03,1970-01-01,2099-12-31,
21602457,Prolactine inhibitors,Drug,ATC,ATC 4th,C,G02CB,1970-01-01,2099-12-31,
21602458,bromocriptine; systemic,Drug,ATC,ATC 5th,C,G02CB01,1970-01-01,2099-12-31,
21602459,lisuride; oral (prolactine inhibitors),Drug,ATC,ATC 5th,C,G02CB02,1970-01-01,2099-12-31,
21602460,cabergoline; oral (prolactine inhibitors),Drug,ATC,ATC 5th,C,G02CB03,1970-01-01,2099-12-31,
21602461,quinagolide; oral,Drug,ATC,ATC 5th,C,G02CB04,1970-01-01,2099-12-31,
21602462,metergoline; oral,Drug,ATC,ATC 5th,C,G02CB05,1970-01-01,2099-12-31,
21602463,terguride; oral,Drug,ATC,ATC 5th,C,G02CB06,1970-01-01,2099-12-31,
21602464,Antiinflammatory products for vaginal administration,Drug,ATC,ATC 4th,C,G02CC,1970-01-01,2099-12-31,
21602465,ibuprofen; vaginal,Drug,ATC,ATC 5th,C,G02CC01,1970-01-01,2099-12-31,
21602466,naproxen; vaginal,Drug,ATC,ATC 5th,C,G02CC02,1970-01-01,2099-12-31,
21602467,benzydamine; vaginal,Drug,ATC,ATC 5th,C,G02CC03,1970-01-01,2099-12-31,
21602468,flunoxaprofen; vaginal,Drug,ATC,ATC 5th,C,G02CC04,1970-01-01,2099-12-31,
21602469,Other gynecologicals,Drug,ATC,ATC 4th,C,G02CX,1970-01-01,2099-12-31,
21602470,atosiban; parenteral,Drug,ATC,ATC 5th,C,G02CX01,1970-01-01,2099-12-31,
21602471,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,Drug,ATC,ATC 2nd,C,G03,1970-01-01,2099-12-31,
21602472,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,Drug,ATC,ATC 3rd,C,G03A,1970-01-01,2099-12-31,
21602473,"Progestogens and estrogens, fixed combinations",Drug,ATC,ATC 4th,C,G03AA,1970-01-01,2099-12-31,
21602474,etynodiol and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA01,1970-01-01,2099-12-31,
21602475,quingestanol and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA02,1970-01-01,2099-12-31,
21602476,"lynestrenol and ethinylestradiol; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03AA03,1970-01-01,2099-12-31,
21602477,"megestrol and ethinylestradiol; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03AA04,1970-01-01,2099-12-31,
21602478,"norethisterone and ethinylestradiol; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03AA05,1970-01-01,2099-12-31,
21602479,norgestrel and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA06,1970-01-01,2099-12-31,
21602480,levonorgestrel and ethinylestradiol; oral,Drug,ATC,ATC 5th,C,G03AA07,1970-01-01,2099-12-31,
21602481,medroxyprogesterone and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA08,1970-01-01,2099-12-31,
21602482,"desogestrel and ethinylestradiol; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03AA09,1970-01-01,2099-12-31,
21602483,"gestodene and ethinylestradiol; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03AA10,1970-01-01,2099-12-31,
21602484,norgestimate and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA11,1970-01-01,2099-12-31,
21602485,drospirenone and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA12,1970-01-01,2099-12-31,
21602486,norelgestromin and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA13,1970-01-01,2099-12-31,
21602487,nomegestrol and estradiol; systemic,Drug,ATC,ATC 5th,C,G03AA14,1970-01-01,2099-12-31,
21602488,"Progestogens and estrogens, sequential preparations",Drug,ATC,ATC 4th,C,G03AB,1970-01-01,2099-12-31,
21602489,"megestrol and ethinylestradiol; systemic (progestogens and estrogens, sequential prep.)",Drug,ATC,ATC 5th,C,G03AB01,1970-01-01,2099-12-31,
21602490,"lynestrenol and ethinylestradiol; systemic (progestogens and estrogens, sequential prep.)",Drug,ATC,ATC 5th,C,G03AB02,1970-01-01,2099-12-31,
21602491,levonorgestrel and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AB03,1970-01-01,2099-12-31,
21602492,"norethisterone and ethinylestradiol; systemic (progestogens and estrogens, sequential prep.)",Drug,ATC,ATC 5th,C,G03AB04,1970-01-01,2099-12-31,
21602493,"desogestrel and ethinylestradiol; systemic (progestogens and estrogens, sequential prep.)",Drug,ATC,ATC 5th,C,G03AB05,1970-01-01,2099-12-31,
21602494,"gestodene and ethinylestradiol; systemic (progestogens and estrogens, sequential prep.)",Drug,ATC,ATC 5th,C,G03AB06,1970-01-01,2099-12-31,
21602495,"chlormadinone and ethinylestradiol; systemic (progestogens and estrogens, sequential prep.)",Drug,ATC,ATC 5th,C,G03AB07,1970-01-01,2099-12-31,
21602496,Progestogens,Drug,ATC,ATC 4th,C,G03AC,1970-01-01,2099-12-31,
21602497,norethisterone; parenteral,Drug,ATC,ATC 5th,C,G03AC01,1970-01-01,2099-12-31,
21602498,lynestrenol; systemic,Drug,ATC,ATC 5th,C,G03AC02,1970-01-01,2099-12-31,
21602499,levonorgestrel; systemic,Drug,ATC,ATC 5th,C,G03AC03,1970-01-01,2099-12-31,
21602500,quingestanol; systemic,Drug,ATC,ATC 5th,C,G03AC04,1970-01-01,2099-12-31,
21602501,megestrol; systemic,Drug,ATC,ATC 5th,C,G03AC05,1970-01-01,2099-12-31,
21602502,medroxyprogesterone; parenteral,Drug,ATC,ATC 5th,C,G03AC06,1970-01-01,2099-12-31,
21602503,norgestrienone; systemic,Drug,ATC,ATC 5th,C,G03AC07,1970-01-01,2099-12-31,
21602504,etonogestrel; implant,Drug,ATC,ATC 5th,C,G03AC08,1970-01-01,2099-12-31,
21602505,desogestrel; systemic,Drug,ATC,ATC 5th,C,G03AC09,1970-01-01,2099-12-31,
21602506,ANDROGENS,Drug,ATC,ATC 3rd,C,G03B,1970-01-01,2099-12-31,
21602507,3-oxoandrosten (4) derivatives,Drug,ATC,ATC 4th,C,G03BA,1970-01-01,2099-12-31,
21602508,fluoxymesterone; oral,Drug,ATC,ATC 5th,C,G03BA01,1970-01-01,2099-12-31,
21602509,methyltestosterone; oral,Drug,ATC,ATC 5th,C,G03BA02,1970-01-01,2099-12-31,
21602510,"testosterone; systemic, rectal, sublingual, transdermal",Drug,ATC,ATC 5th,C,G03BA03,1970-01-01,2099-12-31,
21602511,5-androstanon (3) derivatives,Drug,ATC,ATC 4th,C,G03BB,1970-01-01,2099-12-31,
21602512,mesterolone; oral,Drug,ATC,ATC 5th,C,G03BB01,1970-01-01,2099-12-31,
21602513,androstanolone; systemic (5-androstanon (3) derivatives),Drug,ATC,ATC 5th,C,G03BB02,1970-01-01,2099-12-31,
21602514,ESTROGENS,Drug,ATC,ATC 3rd,C,G03C,1970-01-01,2099-12-31,
21602515,"Natural and semisynthetic estrogens, plain",Drug,ATC,ATC 4th,C,G03CA,1970-01-01,2099-12-31,
21602516,"ethinylestradiol; oral (natural and semisynthetic estrogens, plain)",Drug,ATC,ATC 5th,C,G03CA01,1970-01-01,2099-12-31,
21602517,"estradiol; nasal, systemic, rectal, transdermal, vaginal",Drug,ATC,ATC 5th,C,G03CA03,1970-01-01,2099-12-31,
21602518,"estriol; systemic, vaginal",Drug,ATC,ATC 5th,C,G03CA04,1970-01-01,2099-12-31,
21602519,chlorotrianisene; oral,Drug,ATC,ATC 5th,C,G03CA06,1970-01-01,2099-12-31,
21602520,estrone; oral,Drug,ATC,ATC 5th,C,G03CA07,1970-01-01,2099-12-31,
21602521,"promestriene; oral, topical, vaginal",Drug,ATC,ATC 5th,C,G03CA09,1970-01-01,2099-12-31,
21602522,"estradiol, combinations; systemic",Drug,ATC,ATC 5th,C,G03CA53,1970-01-01,2099-12-31,
21602523,"conjugated estrogens; oral, vaginal",Drug,ATC,ATC 5th,C,G03CA57,1970-01-01,2099-12-31,
21602524,"Synthetic estrogens, plain",Drug,ATC,ATC 4th,C,G03CB,1970-01-01,2099-12-31,
21602525,"dienestrol; oral, vaginal",Drug,ATC,ATC 5th,C,G03CB01,1970-01-01,2099-12-31,
21602526,"diethylstilbestrol; oral, vaginal",Drug,ATC,ATC 5th,C,G03CB02,1970-01-01,2099-12-31,
21602527,methallenestril; oral,Drug,ATC,ATC 5th,C,G03CB03,1970-01-01,2099-12-31,
21602528,moxestrol; oral,Drug,ATC,ATC 5th,C,G03CB04,1970-01-01,2099-12-31,
21602529,"Estrogens, combinations with other drugs",Drug,ATC,ATC 4th,C,G03CC,1970-01-01,2099-12-31,
21602530,"dienestrol; oral, topical, vaginal",Drug,ATC,ATC 5th,C,G03CC02,1970-01-01,2099-12-31,
21602531,methallenestril; oral,Drug,ATC,ATC 5th,C,G03CC03,1970-01-01,2099-12-31,
21602532,estrone; systemic,Drug,ATC,ATC 5th,C,G03CC04,1970-01-01,2099-12-31,
21602533,diethylstilbestrol; systemic,Drug,ATC,ATC 5th,C,G03CC05,1970-01-01,2099-12-31,
21602534,estriol; systemic,Drug,ATC,ATC 5th,C,G03CC06,1970-01-01,2099-12-31,
21602535,Other estrogens,Drug,ATC,ATC 4th,C,G03CX,1970-01-01,2099-12-31,
21602536,tibolone; oral,Drug,ATC,ATC 5th,C,G03CX01,1970-01-01,2099-12-31,
21602537,PROGESTOGENS,Drug,ATC,ATC 3rd,C,G03D,1970-01-01,2099-12-31,
21602538,Pregnen (4) derivatives,Drug,ATC,ATC 4th,C,G03DA,1970-01-01,2099-12-31,
21602539,gestonorone; parenteral (pregnen (4) derivatives),Drug,ATC,ATC 5th,C,G03DA01,1970-01-01,2099-12-31,
21602540,medroxyprogesterone; systemic (pregnen (4) derivatives),Drug,ATC,ATC 5th,C,G03DA02,1970-01-01,2099-12-31,
21602541,hydroxyprogesterone; parenteral,Drug,ATC,ATC 5th,C,G03DA03,1970-01-01,2099-12-31,
21602542,"progesterone; systemic, rectal, vaginal",Drug,ATC,ATC 5th,C,G03DA04,1970-01-01,2099-12-31,
21602543,Pregnadien derivatives,Drug,ATC,ATC 4th,C,G03DB,1970-01-01,2099-12-31,
21602544,dydrogesterone; oral,Drug,ATC,ATC 5th,C,G03DB01,1970-01-01,2099-12-31,
21602545,megestrol; oral (pregnadien derivatives),Drug,ATC,ATC 5th,C,G03DB02,1970-01-01,2099-12-31,
21602546,medrogestone; oral,Drug,ATC,ATC 5th,C,G03DB03,1970-01-01,2099-12-31,
21602547,nomegestrol; oral,Drug,ATC,ATC 5th,C,G03DB04,1970-01-01,2099-12-31,
21602548,demegestone; oral,Drug,ATC,ATC 5th,C,G03DB05,1970-01-01,2099-12-31,
21602549,chlormadinone; oral,Drug,ATC,ATC 5th,C,G03DB06,1970-01-01,2099-12-31,
21602550,promegestone; oral,Drug,ATC,ATC 5th,C,G03DB07,1970-01-01,2099-12-31,
21602551,Estren derivatives,Drug,ATC,ATC 4th,C,G03DC,1970-01-01,2099-12-31,
21602552,allylestrenol; oral,Drug,ATC,ATC 5th,C,G03DC01,1970-01-01,2099-12-31,
21602553,norethisterone; oral,Drug,ATC,ATC 5th,C,G03DC02,1970-01-01,2099-12-31,
21602554,lynestrenol; oral,Drug,ATC,ATC 5th,C,G03DC03,1970-01-01,2099-12-31,
21602555,ethisterone; oral,Drug,ATC,ATC 5th,C,G03DC04,1970-01-01,2099-12-31,
21602556,etynodiol; oral,Drug,ATC,ATC 5th,C,G03DC06,1970-01-01,2099-12-31,
21602557,methylestrenolone; oral,Drug,ATC,ATC 5th,C,G03DC31,1970-01-01,2099-12-31,
21602558,ANDROGENS AND FEMALE SEX HORMONES IN COMBINATION,Drug,ATC,ATC 3rd,C,G03E,1970-01-01,2099-12-31,
21602559,Androgens and estrogens,Drug,ATC,ATC 4th,C,G03EA,1970-01-01,2099-12-31,
21602560,methyltestosterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03EA01,1970-01-01,2099-12-31,
21602561,testosterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03EA02,1970-01-01,2099-12-31,
21602562,prasterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03EA03,1970-01-01,2099-12-31,
21602563,"Androgen, progestogen and estrogen in combination",Drug,ATC,ATC 4th,C,G03EB,1970-01-01,2099-12-31,
21602564,Androgens and female sex hormones in combination with other drugs,Drug,ATC,ATC 4th,C,G03EK,1970-01-01,2099-12-31,
21602565,"methyltestosterone; oral, vaginal",Drug,ATC,ATC 5th,C,G03EK01,1970-01-01,2099-12-31,
21602566,PROGESTOGENS AND ESTROGENS IN COMBINATION,Drug,ATC,ATC 3rd,C,G03F,1970-01-01,2099-12-31,
21602567,"Progestogens and estrogens, fixed combinations",Drug,ATC,ATC 4th,C,G03FA,1970-01-01,2099-12-31,
21602568,"norethisterone and estrogen; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03FA01,1970-01-01,2099-12-31,
21602569,hydroxyprogesterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA02,1970-01-01,2099-12-31,
21602570,ethisterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA03,1970-01-01,2099-12-31,
21602571,progesterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA04,1970-01-01,2099-12-31,
21602572,methylnortestosterone and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA05,1970-01-01,2099-12-31,
21602573,etynodiol and estrogen; oral,Drug,ATC,ATC 5th,C,G03FA06,1970-01-01,2099-12-31,
21602574,lynestrenol and estrogen; oral,Drug,ATC,ATC 5th,C,G03FA07,1970-01-01,2099-12-31,
21602575,"megestrol and estrogen; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03FA08,1970-01-01,2099-12-31,
21602576,noretynodrel and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA09,1970-01-01,2099-12-31,
21602577,"norgestrel and estrogen; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03FA10,1970-01-01,2099-12-31,
21602578,"levonorgestrel and estrogen; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03FA11,1970-01-01,2099-12-31,
21602579,"medroxyprogesterone and estrogen; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03FA12,1970-01-01,2099-12-31,
21602580,norgestimate and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA13,1970-01-01,2099-12-31,
21602581,"dydrogesterone and estrogen; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03FA14,1970-01-01,2099-12-31,
21602582,dienogest and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FA15,1970-01-01,2099-12-31,
